2024-04-29 11:10:34,738 DEBUG   HandlerThread:134182 [system_monitor.py:probe():223] {'os': 'Linux-3.10.0-1160.49.1.el7.x86_64-x86_64-with-glibc2.17', 'python': '3.8.19', 'heartbeatAt': '2024-04-29T03:10:34.688585', 'startedAt': '2024-04-29T03:10:09.984101', 'docker': None, 'cuda': None, 'args': ('configs/model_customized/dotav1_dcfl_rx101_refpn.py',), 'state': 'running', 'program': 'tools/train.py', 'codePathLocal': 'tools/train.py', 'codePath': 'mmrotate-dcfl/tools/train.py', 'git': {'remote': 'git@github.com:Dong1C/MMrotate_DCFL_Detection.git', 'commit': '5677fb29e1d4cebed78e1612e507768c731ccb98'}, 'email': '383886367@qq.com', 'root': '/root/Desktop/work/MMLAB', 'host': '96db8cd45d43', 'username': 'root', 'executable': '/root/miniconda3/envs/openmmlab/bin/python', 'cpu_count': 28, 'cpu_count_logical': 56, 'cpu_freq': {'current': 1019.773642857143, 'min': 1000.0, 'max': 3200.0}, 'cpu_freq_per_core': [{'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 1000.097, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 1122.827, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 1000.097, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 1000.5, 'min': 1000.0, 'max': 3200.0}, {'current': 1000.097, 'min': 1000.0, 'max': 3200.0}, {'current': 1001.44, 'min': 1000.0, 'max': 3200.0}, {'current': 1000.231, 'min': 1000.0, 'max': 3200.0}, {'current': 1000.097, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 1028.295, 'min': 1000.0, 'max': 3200.0}, {'current': 1003.186, 'min': 1000.0, 'max': 3200.0}, {'current': 1001.037, 'min': 1000.0, 'max': 3200.0}, {'current': 1000.5, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 1001.306, 'min': 1000.0, 'max': 3200.0}, {'current': 1000.366, 'min': 1000.0, 'max': 3200.0}, {'current': 1929.431, 'min': 1000.0, 'max': 3200.0}, {'current': 1001.306, 'min': 1000.0, 'max': 3200.0}, {'current': 1008.959, 'min': 1000.0, 'max': 3200.0}, {'current': 1382.653, 'min': 1000.0, 'max': 3200.0}, {'current': 1001.037, 'min': 1000.0, 'max': 3200.0}, {'current': 1002.38, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 1002.111, 'min': 1000.0, 'max': 3200.0}, {'current': 1001.574, 'min': 1000.0, 'max': 3200.0}, {'current': 1000.097, 'min': 1000.0, 'max': 3200.0}, {'current': 999.963, 'min': 1000.0, 'max': 3200.0}, {'current': 1001.574, 'min': 1000.0, 'max': 3200.0}], 'disk': {'/': {'total': 5026.564453125, 'used': 4381.994953155518}}, 'gpu': 'NVIDIA GeForce RTX 2080 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2080 Ti', 'memory_total': 11811160064}], 'memory': {'total': 503.1111068725586}}
2024-04-29 11:10:34,739 INFO    HandlerThread:134182 [system_monitor.py:probe():224] Finished collecting system info
2024-04-29 11:10:34,739 INFO    HandlerThread:134182 [system_monitor.py:probe():227] Publishing system info
2024-04-29 11:10:34,739 DEBUG   HandlerThread:134182 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-04-29 11:10:35,193 INFO    Thread-12 :134182 [dir_watcher.py:_on_file_created():271] file/dir created: /root/Desktop/work/MMLAB/mmrotate-dcfl/wandb/run-20240429_111009-wrxv38e7/files/conda-environment.yaml
2024-04-29 11:10:36,572 DEBUG   HandlerThread:134182 [system_info.py:_save_conda():222] Saving conda packages done
2024-04-29 11:10:36,575 INFO    HandlerThread:134182 [system_monitor.py:probe():229] Finished publishing system info
2024-04-29 11:10:36,582 DEBUG   SenderThread:134182 [sender.py:send():379] send: files
2024-04-29 11:10:36,583 INFO    SenderThread:134182 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-04-29 11:10:36,698 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: python_packages
2024-04-29 11:10:36,699 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: python_packages
2024-04-29 11:10:36,701 DEBUG   SenderThread:134182 [sender.py:send():379] send: telemetry
2024-04-29 11:10:36,702 DEBUG   SenderThread:134182 [sender.py:send():379] send: telemetry
2024-04-29 11:10:36,703 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: stop_status
2024-04-29 11:10:36,704 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: stop_status
2024-04-29 11:10:36,710 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-29 11:10:37,190 INFO    Thread-12 :134182 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/Desktop/work/MMLAB/mmrotate-dcfl/wandb/run-20240429_111009-wrxv38e7/files/conda-environment.yaml
2024-04-29 11:10:37,191 INFO    Thread-12 :134182 [dir_watcher.py:_on_file_created():271] file/dir created: /root/Desktop/work/MMLAB/mmrotate-dcfl/wandb/run-20240429_111009-wrxv38e7/files/requirements.txt
2024-04-29 11:10:37,191 INFO    Thread-12 :134182 [dir_watcher.py:_on_file_created():271] file/dir created: /root/Desktop/work/MMLAB/mmrotate-dcfl/wandb/run-20240429_111009-wrxv38e7/files/dotav1_dcfl_rx101_refpn.py
2024-04-29 11:10:37,192 INFO    Thread-12 :134182 [dir_watcher.py:_on_file_created():271] file/dir created: /root/Desktop/work/MMLAB/mmrotate-dcfl/wandb/run-20240429_111009-wrxv38e7/files/wandb-metadata.json
2024-04-29 11:10:37,610 DEBUG   SenderThread:134182 [sender.py:send():379] send: files
2024-04-29 11:10:37,610 INFO    SenderThread:134182 [sender.py:_save_file():1390] saving file dotav1_dcfl_rx101_refpn.py with policy live
2024-04-29 11:10:37,612 DEBUG   SenderThread:134182 [sender.py:send():379] send: config
2024-04-29 11:10:38,905 INFO    wandb-upload_1:134182 [upload_job.py:push():131] Uploaded file /tmp/tmppfv7fbvywandb/st8hoozh-dotav1_dcfl_rx101_refpn.py
2024-04-29 11:10:39,614 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: status_report
2024-04-29 11:10:42,005 DEBUG   SenderThread:134182 [sender.py:send():379] send: exit
2024-04-29 11:10:42,005 INFO    SenderThread:134182 [sender.py:send_exit():586] handling exit code: 1
2024-04-29 11:10:42,005 INFO    SenderThread:134182 [sender.py:send_exit():588] handling runtime: 7
2024-04-29 11:10:42,010 INFO    SenderThread:134182 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-29 11:10:42,011 INFO    SenderThread:134182 [sender.py:send_exit():594] send defer
2024-04-29 11:10:42,012 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: defer
2024-04-29 11:10:42,012 INFO    HandlerThread:134182 [handler.py:handle_request_defer():172] handle defer: 0
2024-04-29 11:10:42,013 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: defer
2024-04-29 11:10:42,013 INFO    SenderThread:134182 [sender.py:send_request_defer():610] handle sender defer: 0
2024-04-29 11:10:42,013 INFO    SenderThread:134182 [sender.py:transition_state():614] send defer: 1
2024-04-29 11:10:42,014 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: defer
2024-04-29 11:10:42,014 INFO    HandlerThread:134182 [handler.py:handle_request_defer():172] handle defer: 1
2024-04-29 11:10:42,014 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: defer
2024-04-29 11:10:42,015 INFO    SenderThread:134182 [sender.py:send_request_defer():610] handle sender defer: 1
2024-04-29 11:10:42,015 INFO    SenderThread:134182 [sender.py:transition_state():614] send defer: 2
2024-04-29 11:10:42,015 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: defer
2024-04-29 11:10:42,015 INFO    HandlerThread:134182 [handler.py:handle_request_defer():172] handle defer: 2
2024-04-29 11:10:42,015 INFO    HandlerThread:134182 [system_monitor.py:finish():203] Stopping system monitor
2024-04-29 11:10:42,017 DEBUG   SystemMonitor:134182 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-29 11:10:42,017 DEBUG   SystemMonitor:134182 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-04-29 11:10:42,017 DEBUG   SystemMonitor:134182 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-04-29 11:10:42,020 INFO    HandlerThread:134182 [interfaces.py:finish():202] Joined cpu monitor
2024-04-29 11:10:42,021 INFO    HandlerThread:134182 [interfaces.py:finish():202] Joined disk monitor
2024-04-29 11:10:42,057 INFO    HandlerThread:134182 [interfaces.py:finish():202] Joined gpu monitor
2024-04-29 11:10:42,058 INFO    HandlerThread:134182 [interfaces.py:finish():202] Joined memory monitor
2024-04-29 11:10:42,058 INFO    HandlerThread:134182 [interfaces.py:finish():202] Joined network monitor
2024-04-29 11:10:42,059 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: defer
2024-04-29 11:10:42,060 INFO    SenderThread:134182 [sender.py:send_request_defer():610] handle sender defer: 2
2024-04-29 11:10:42,060 INFO    SenderThread:134182 [sender.py:transition_state():614] send defer: 3
2024-04-29 11:10:42,060 DEBUG   SenderThread:134182 [sender.py:send():379] send: stats
2024-04-29 11:10:42,061 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: defer
2024-04-29 11:10:42,061 INFO    HandlerThread:134182 [handler.py:handle_request_defer():172] handle defer: 3
2024-04-29 11:10:42,062 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: defer
2024-04-29 11:10:42,062 INFO    SenderThread:134182 [sender.py:send_request_defer():610] handle sender defer: 3
2024-04-29 11:10:42,062 INFO    SenderThread:134182 [sender.py:transition_state():614] send defer: 4
2024-04-29 11:10:42,062 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: defer
2024-04-29 11:10:42,063 INFO    HandlerThread:134182 [handler.py:handle_request_defer():172] handle defer: 4
2024-04-29 11:10:42,063 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: defer
2024-04-29 11:10:42,063 INFO    SenderThread:134182 [sender.py:send_request_defer():610] handle sender defer: 4
2024-04-29 11:10:42,063 INFO    SenderThread:134182 [sender.py:transition_state():614] send defer: 5
2024-04-29 11:10:42,064 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: defer
2024-04-29 11:10:42,064 INFO    HandlerThread:134182 [handler.py:handle_request_defer():172] handle defer: 5
2024-04-29 11:10:42,065 DEBUG   SenderThread:134182 [sender.py:send():379] send: summary
2024-04-29 11:10:42,065 INFO    SenderThread:134182 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-29 11:10:42,066 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: defer
2024-04-29 11:10:42,066 INFO    SenderThread:134182 [sender.py:send_request_defer():610] handle sender defer: 5
2024-04-29 11:10:42,066 INFO    SenderThread:134182 [sender.py:transition_state():614] send defer: 6
2024-04-29 11:10:42,067 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: defer
2024-04-29 11:10:42,067 INFO    HandlerThread:134182 [handler.py:handle_request_defer():172] handle defer: 6
2024-04-29 11:10:42,067 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: defer
2024-04-29 11:10:42,068 INFO    SenderThread:134182 [sender.py:send_request_defer():610] handle sender defer: 6
2024-04-29 11:10:42,073 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: status_report
2024-04-29 11:10:42,193 INFO    Thread-12 :134182 [dir_watcher.py:_on_file_created():271] file/dir created: /root/Desktop/work/MMLAB/mmrotate-dcfl/wandb/run-20240429_111009-wrxv38e7/files/output.log
2024-04-29 11:10:42,194 INFO    Thread-12 :134182 [dir_watcher.py:_on_file_created():271] file/dir created: /root/Desktop/work/MMLAB/mmrotate-dcfl/wandb/run-20240429_111009-wrxv38e7/files/wandb-summary.json
2024-04-29 11:10:42,509 INFO    SenderThread:134182 [sender.py:transition_state():614] send defer: 7
2024-04-29 11:10:42,510 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: defer
2024-04-29 11:10:42,510 INFO    HandlerThread:134182 [handler.py:handle_request_defer():172] handle defer: 7
2024-04-29 11:10:42,511 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: defer
2024-04-29 11:10:42,511 INFO    SenderThread:134182 [sender.py:send_request_defer():610] handle sender defer: 7
2024-04-29 11:10:43,005 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-29 11:10:43,194 INFO    Thread-12 :134182 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/Desktop/work/MMLAB/mmrotate-dcfl/wandb/run-20240429_111009-wrxv38e7/files/config.yaml
2024-04-29 11:10:43,974 INFO    SenderThread:134182 [sender.py:transition_state():614] send defer: 8
2024-04-29 11:10:43,974 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: poll_exit
2024-04-29 11:10:43,975 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: defer
2024-04-29 11:10:43,975 INFO    HandlerThread:134182 [handler.py:handle_request_defer():172] handle defer: 8
2024-04-29 11:10:43,976 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: defer
2024-04-29 11:10:43,976 INFO    SenderThread:134182 [sender.py:send_request_defer():610] handle sender defer: 8
2024-04-29 11:10:43,976 INFO    SenderThread:134182 [job_builder.py:build():318] Attempting to build job artifact
2024-04-29 11:10:43,979 INFO    SenderThread:134182 [job_builder.py:_get_source_type():455] is repo sourced job
2024-04-29 11:10:44,008 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-29 11:10:44,041 INFO    SenderThread:134182 [job_builder.py:build():431] adding wandb-job metadata file
2024-04-29 11:10:44,123 INFO    SenderThread:134182 [sender.py:transition_state():614] send defer: 9
2024-04-29 11:10:44,124 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: poll_exit
2024-04-29 11:10:44,125 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: defer
2024-04-29 11:10:44,125 DEBUG   SenderThread:134182 [sender.py:send():379] send: artifact
2024-04-29 11:10:44,126 INFO    HandlerThread:134182 [handler.py:handle_request_defer():172] handle defer: 9
2024-04-29 11:10:44,195 INFO    Thread-12 :134182 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/Desktop/work/MMLAB/mmrotate-dcfl/wandb/run-20240429_111009-wrxv38e7/files/output.log
2024-04-29 11:10:45,011 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-29 11:10:46,754 INFO    wandb-upload_2:134182 [upload_job.py:push():86] Skipped uploading /root/.local/share/wandb/artifacts/staging/tmpvdnvrizc
2024-04-29 11:10:47,434 INFO    wandb-upload_1:134182 [upload_job.py:push():89] Uploaded file /tmp/tmpfung4fhi/wandb-job.json
2024-04-29 11:10:49,402 INFO    SenderThread:134182 [sender.py:send_artifact():1468] sent artifact job-git_github.com_Dong1C_MMrotate_DCFL_Detection.git_mmrotate-dcfl_tools_train.py - {'id': 'QXJ0aWZhY3Q6ODE0NDI2MDQ1', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2NzczMzk1Mg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODE0NDIzNTkz', 'versionIndex': 4}}}
2024-04-29 11:10:49,403 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: defer
2024-04-29 11:10:49,403 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: status_report
2024-04-29 11:10:49,403 INFO    SenderThread:134182 [sender.py:send_request_defer():610] handle sender defer: 9
2024-04-29 11:10:49,404 INFO    SenderThread:134182 [dir_watcher.py:finish():358] shutting down directory watcher
2024-04-29 11:10:50,016 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: keepalive
2024-04-29 11:10:50,198 INFO    SenderThread:134182 [dir_watcher.py:finish():388] scan: /root/Desktop/work/MMLAB/mmrotate-dcfl/wandb/run-20240429_111009-wrxv38e7/files
2024-04-29 11:10:50,199 INFO    SenderThread:134182 [dir_watcher.py:finish():402] scan save: /root/Desktop/work/MMLAB/mmrotate-dcfl/wandb/run-20240429_111009-wrxv38e7/files/config.yaml config.yaml
2024-04-29 11:10:50,199 INFO    SenderThread:134182 [dir_watcher.py:finish():402] scan save: /root/Desktop/work/MMLAB/mmrotate-dcfl/wandb/run-20240429_111009-wrxv38e7/files/conda-environment.yaml conda-environment.yaml
2024-04-29 11:10:50,208 INFO    SenderThread:134182 [dir_watcher.py:finish():402] scan save: /root/Desktop/work/MMLAB/mmrotate-dcfl/wandb/run-20240429_111009-wrxv38e7/files/wandb-metadata.json wandb-metadata.json
2024-04-29 11:10:50,209 INFO    SenderThread:134182 [dir_watcher.py:finish():402] scan save: /root/Desktop/work/MMLAB/mmrotate-dcfl/wandb/run-20240429_111009-wrxv38e7/files/requirements.txt requirements.txt
2024-04-29 11:10:50,209 INFO    SenderThread:134182 [dir_watcher.py:finish():402] scan save: /root/Desktop/work/MMLAB/mmrotate-dcfl/wandb/run-20240429_111009-wrxv38e7/files/dotav1_dcfl_rx101_refpn.py dotav1_dcfl_rx101_refpn.py
2024-04-29 11:10:50,221 INFO    SenderThread:134182 [dir_watcher.py:finish():402] scan save: /root/Desktop/work/MMLAB/mmrotate-dcfl/wandb/run-20240429_111009-wrxv38e7/files/output.log output.log
2024-04-29 11:10:50,226 INFO    SenderThread:134182 [dir_watcher.py:finish():402] scan save: /root/Desktop/work/MMLAB/mmrotate-dcfl/wandb/run-20240429_111009-wrxv38e7/files/wandb-summary.json wandb-summary.json
2024-04-29 11:10:50,227 INFO    SenderThread:134182 [sender.py:transition_state():614] send defer: 10
2024-04-29 11:10:50,233 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: poll_exit
2024-04-29 11:10:50,234 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: defer
2024-04-29 11:10:50,234 INFO    HandlerThread:134182 [handler.py:handle_request_defer():172] handle defer: 10
2024-04-29 11:10:50,237 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: defer
2024-04-29 11:10:50,237 INFO    SenderThread:134182 [sender.py:send_request_defer():610] handle sender defer: 10
2024-04-29 11:10:50,238 INFO    SenderThread:134182 [file_pusher.py:finish():172] shutting down file pusher
2024-04-29 11:10:51,018 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-29 11:10:51,019 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: poll_exit
2024-04-29 11:10:51,024 INFO    wandb-upload_2:134182 [upload_job.py:push():131] Uploaded file /root/Desktop/work/MMLAB/mmrotate-dcfl/wandb/run-20240429_111009-wrxv38e7/files/config.yaml
2024-04-29 11:10:51,445 INFO    wandb-upload_3:134182 [upload_job.py:push():131] Uploaded file /root/Desktop/work/MMLAB/mmrotate-dcfl/wandb/run-20240429_111009-wrxv38e7/files/conda-environment.yaml
2024-04-29 11:10:51,648 INFO    wandb-upload_4:134182 [upload_job.py:push():131] Uploaded file /root/Desktop/work/MMLAB/mmrotate-dcfl/wandb/run-20240429_111009-wrxv38e7/files/output.log
2024-04-29 11:10:52,020 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-29 11:10:52,021 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: poll_exit
2024-04-29 11:10:52,028 INFO    wandb-upload_5:134182 [upload_job.py:push():131] Uploaded file /root/Desktop/work/MMLAB/mmrotate-dcfl/wandb/run-20240429_111009-wrxv38e7/files/wandb-summary.json
2024-04-29 11:10:52,090 INFO    wandb-upload_1:134182 [upload_job.py:push():131] Uploaded file /root/Desktop/work/MMLAB/mmrotate-dcfl/wandb/run-20240429_111009-wrxv38e7/files/requirements.txt
2024-04-29 11:10:53,023 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-29 11:10:53,024 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: poll_exit
2024-04-29 11:10:54,025 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-29 11:10:54,026 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: poll_exit
2024-04-29 11:10:55,027 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: status_report
2024-04-29 11:10:55,029 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-29 11:10:55,030 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: poll_exit
2024-04-29 11:10:56,031 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-29 11:10:56,032 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: poll_exit
2024-04-29 11:10:57,034 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-29 11:10:57,035 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: poll_exit
2024-04-29 11:10:58,036 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-29 11:10:58,038 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: poll_exit
2024-04-29 11:10:59,039 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-29 11:10:59,040 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: poll_exit
2024-04-29 11:11:00,041 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-29 11:11:00,042 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: poll_exit
2024-04-29 11:11:00,043 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: status_report
2024-04-29 11:11:01,045 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-29 11:11:01,046 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: poll_exit
2024-04-29 11:11:02,047 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-29 11:11:02,049 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: poll_exit
2024-04-29 11:11:03,050 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-29 11:11:03,051 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: poll_exit
2024-04-29 11:11:04,052 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-29 11:11:04,053 DEBUG   SenderThread:134182 [sender.py:send_request():406] send_request: poll_exit
2024-04-29 11:11:05,054 DEBUG   HandlerThread:134182 [handler.py:handle_request():146] handle_request: status_report
